Netflix/eureka , 7779
google/tink , 7704
Netflix/zuul , 7533
b3log/solo , 7485
junit-team/junit4 , 7472
googlesamples/easypermissions , 7462
google/agera , 7345
JakeWharton/ActionBarSherlock , 7262
dropwizard/dropwizard , 7219
Netflix/SimianArmy , 7168
JessYanCoding/AndroidAutoSize , 7164
pagehelper/Mybatis-PageHelper , 7162
ChrisRM/material-theme-jetbrains , 7117
didi/VirtualAPK , 7109
alibaba/atlas , 7088
jhy/jsoup , 7084
GcsSloop/AndroidNote , 7075
linlinjava/litemall , 7056
square/dagger , 7045
alibaba/Sentinel , 7033
Bearded-Hen/Android-Bootstrap , 7012
kaushikgopal/RxJava-Android-Samples , 7008
medcl/elasticsearch-analysis-ik , 6976
trello/RxLifecycle , 6919
Tencent/QMUI_Android , 8068
forezp/SpringCloudLearning , 8018
florent37/MaterialViewPager , 7969
rzwitserloot/lombok , 7826
apache/incubator-shardingsphere , 7814
wasabeef/glide-transformations , 7782
chrisbanes/cheesesquare , 7726
koral--/android-gif-drawable , 7355
laobie/StatusBarUtil , 7316
react-native-community/react-native-camera , 7227
material-components/material-components-android , 7203
codecentric/spring-boot-admin , 7160
hongyangAndroid/okhttputils , 6656
lzyzsd/JsBridge , 6632
lecho/hellocharts-android , 6567
dropwizard/metrics , 6532
adambard/learnxinyminutes-docs , 6519
googlesamples/android-testing , 6458
java-decompiler/jd-gui , 6434
lionsoul2014/ip2region , 6403
apache/zookeeper , 6388
alibaba/nacos , 6366
crazycodeboy/TakePhoto , 6354
LuckSiege/PictureSelector , 6320
LitePalFramework/LitePal , 6284
OpenRefine/OpenRefine , 6258
alibaba/easyexcel , 6204
ybq/Android-SpinKit , 6172
pxb1988/dex2jar , 6149
koush/AndroidAsync , 6142
ogaclejapan/SmartTabLayout , 6136
cats-oss/android-gpuimage , 6108
DroidPluginTeam/DroidPlugin , 6100
google/physical-web , 6096
janishar/mit-deep-learning-book-pdf , 6088
spring-cloud-incubator/spring-cloud-alibaba , 6050
apereo/cas , 6016
facebook/litho , 6010
hs-web/hsweb-framework , 6006
koush/ion , 5996
futuresimple/android-floating-action-button , 5986
Blankj/awesome-java-leetcode , 5985
Nightonke/BoomMenu , 5343
davemorrissey/subsampling-scale-image-view , 5337
Devlight/InfiniteCycleViewPager , 5336
facebook/rebound , 5324
lucasr/twoway-view , 5314
GrenderG/Toasty , 5291
jgilfelt/SystemBarTint , 5267
kickstarter/android-oss , 5232
baomidou/mybatis-plus , 5231
looly/hutool , 5224
evernote/android-job , 5206
square/otto , 5205
sockeqwe/mosby , 5193
Activiti/Activiti , 5174
aa112901/remusic , 5150
square/moshi , 5135
smuyyh/BookReader , 5115
prolificinteractive/material-calendarview , 5070
markzhai/AndroidPerformanceMonitor , 5023
NLPchina/elasticsearch-sql , 5022
wyouflf/xUtils , 5013
JakeWharton/DiskLruCache , 5008
AsyncHttpClient/async-http-client , 5005
NLPchina/ansj_seg , 4984
yixia/VitamioBundle , 4958
hongyangAndroid/FlowLayout , 4954
gocd/gocd , 4940
izzyleung/ZhihuDailyPurify , 4926
huanghaibin-dev/CalendarView , 4925
thinkaurelius/titan , 4912
Trinea/android-common , 4898
gitpitch/gitpitch , 4895
java-native-access/jna , 4879
careercup/CtCI-6th-Edition , 4870
claritylab/lucida , 4866
processing/processing , 4865
traex/RippleEffect , 4862
Graylog2/graylog2-server , 4857
facebook/facebook-android-sdk , 4826
scribejava/scribejava , 4818
knightliao/disconf , 4785
etsy/AndroidStaggeredGrid , 4772
motianhuo/wechat , 4752
Clans/FloatingActionButton , 4739
NanoHttpd/nanohttpd , 4726
jwtk/jjwt , 4865
google/error-prone , 4721
square/sqlbrite , 4721
barteksc/AndroidPdfViewer , 4699
wequick/Small , 4688
pardom-zz/ActiveAndroid , 4677
dm77/barcodescanner , 4666
yarolegovich/DiscreteScrollView , 4636
lihengming/spring-boot-api-project-seed , 4588
hanks-zyh/HTextView , 4588
wasabeef/richeditor-android , 4579
checkstyle/checkstyle , 4566
Devlight/NavigationTabBar , 4566
gzu-liyujiang/AndroidPicker , 4562
wuyouzhuguli/SpringAll , 4114
rubensousa/RecyclerViewSnap , 4111
yipianfengye/android-zxingLibrary , 4109
flyway/flyway , 4104
zouzg/mybatis-generator-gui , 4068
h2oai/h2o-3 , 4060
wdullaer/MaterialDateTimePicker , 4056
makovkastar/FloatingActionButton , 4037
kyleduo/SwitchButton , 4037
zo0r/react-native-push-notification , 3997
bingoogolapple/BGARefreshLayout-Android , 3974
pedrovgs/AndroidWiFiADB , 3972
Yalantis/Phoenix , 3962
rest-assured/rest-assured , 3938
Karumi/Dexter , 3901
abel533/Mapper , 3896
react-native-community/react-native-device-info , 3889
pili-engineering/PLDroidPlayer , 3869
orientechnologies/orientdb , 3866
roboguice/roboguice , 3862
keycloak/keycloak , 3854
nisrulz/android-tips-tricks , 3848
grantland/android-autofittextview , 3848
termux/termux-app , 3833
alibaba/jstorm , 3831
google/grafika , 3824
hibernate/hibernate-orm , 3822
json-path/JsonPath , 3801
jgilfelt/chuck , 3800
MindorksOpenSource/android-mvp-architecture , 3797
jersey/jersey , 2888
binIoter/GuideView , 2887
lygttpod/SuperTextView , 2872
ming1016/study , 2868
yhaolpz/FloatWindow , 2837
JulienGenoud/android-percent-support-lib-sample , 2833
HoraApps/LeafPic , 2833
vespa-engine/vespa , 2832
JakeWharton/ThreeTenABP , 2831
jfinal/jfinal , 2831
requery/requery , 2828
cglib/cglib , 2824
pqpo/SmartCropper , 2816
danylovolokh/VideoPlayerManager , 2805
owncloud/android , 2803
bytedeco/javacpp , 2796
googlemaps/android-maps-utils , 2794
GitLqr/LQRWeChat , 2791
languagetool-org/languagetool , 2773
openaphid/android-flip , 2769
LawnchairLauncher/Lawnchair , 2769
jiangqqlmj/FastDev4Android , 2761
quartz-scheduler/quartz , 2753
edmodo/cropper , 2741
hyb1996/Auto.js , 2736
pentaho/pentaho-kettle , 2735
knowm/XChange , 2734
stfalcon-studio/ChatKit , 2729
code-troopers/android-betterpickers , 2718
Marswin/MarsDaemon , 2705
kevinsawicki/http-request , 2923
zzz40500/GsonFormat , 2919
race604/FlyRefresh , 2919
psaravan/JamsMusicPlayer , 2918
yahoo/anthelion , 2916
rubensousa/PreviewSeekBar , 2906
jasonross/Nuwa , 2905
zzhoujay/RichText , 2899
zwwill/yanxuan-weex-demo , 2896
sofastack/sofa-jarslink , 2896
yipianfengye/android-adDialog , 2890
luojilab/DDComponentForAndroid , 2882
CameraKit/blurkit-android , 2880
hmkcode/Android , 2827
phishman3579/java-algorithms-implementation , 2823
amirzaidi/Launcher3 , 3456
airbnb/DeepLinkDispatch , 3428
avast/android-butterknife-zelezny , 3418
xcc3641/SeeWeather , 3412
xcltapestry/XCL-Charts , 3405
bingoogolapple/BGABanner-Android , 3393
tyrantgit/ExplosionField , 3392
ryanhoo/StylishMusicPlayer , 3391
bytedeco/javacv , 3367
apache/incubator-heron , 3366
litesuits/android-common , 3365
yangfuhai/ASimpleCache , 3361
huangyanbin/smartTable , 3359
apache/tomcat , 3359
apache/dubbo-spring-boot-project , 3358
codeestX/GeekNews , 3356
graphql-java/graphql-java , 3346
danikula/AndroidVideoCache , 3346
kikoso/android-stackblur , 3345
ongakuer/CircleIndicator , 3344
yigit/android-priority-jobqueue , 3338
Atmosphere/atmosphere , 3321
crazycodeboy/react-native-splash-screen , 3320
ivacf/archi , 3318
hollischuang/toBeTopJavaer , 3311
bitcoinj/bitcoinj , 3310
actorapp/actor-platform , 3307
gephi/gephi , 3303
awangdev/LintCode , 3296
stleary/JSON-java , 3292
XunMengWinter/CircularAnim , 1924
mmin18/RealtimeBlurView , 1924
pilgr/Paper , 1921
fanrunqi/MaterialLogin , 1920
M66B/XPrivacy , 1917
RomainPiel/Shimmer-android , 1916
pinguo-zhouwei/MZBannerView , 1907
Wizcorp/phonegap-facebook-plugin , 1900
gcacace/android-signaturepad , 1899
igniterealtime/Openfire , 1887
nex3z/FlowLayout , 1886
yuliskov/SmartYouTubeTV , 1886
SufficientlySecure/html-textview , 1880
CJT2325/CameraView , 1880
hitherejoe/Android-Boilerplate , 1870
gre/gl-react-native-v2 , 1867
harjot-oberai/MaterialShadows , 1866
xmuSistone/AndroidPileLayout , 1863
sannies/mp4parser , 1861
Muddz/StyleableToast , 1855
mplushnikov/lombok-intellij-plugin , 1852
ninjaframework/ninja , 1839
wingjay/jianshi , 1830
google/santa-tracker-android , 1828
matrixxun/ProductTour , 1826
federicoiosue/Omni-Notes , 1826
dingjikerbo/Android-BluetoothKit , 1826
wangdan/AisenWeiBo , 1822
Yalantis/FlipViewPager.Draco , 1821
pakerfeldt/android-viewflow , 1820
Jacksgong/JKeyboardPanelSwitch , 3553
timehop/sticky-headers-recyclerview , 3546
robinhood/ticker , 3538
nytimes/Store , 3525
luontola/retrolambda , 3522
MiguelCatalan/MaterialSearchView , 3514
spring-projects/spring-security , 3508
CellularPrivacy/Android-IMSI-Catcher-Detector , 3503
johncarl81/parceler , 3502
rockerhieu/emojicon , 3501
openhab/openhab1-addons , 3486
goldze/MVVMHabit , 3480
Manabu-GT/ExpandableTextView , 3473
bluelinelabs/Conductor , 3467
baoyongzhang/SwipeMenuListView , 3466
facebook/shimmer-android , 3436
firebase/FirebaseUI-Android , 3413
lsjwzh/RecyclerViewPager , 3381
spring-cloud/spring-cloud-netflix , 3378
orhanobut/hawk , 3375
akexorcist/Android-BluetoothSPPLibrary , 1480
jOOQ/jOOL , 1480
code-mc/loadtoast , 1479
bethrobson/Head-First-Design-Patterns , 1473
Raysmond/SpringBlog , 1467
commonsguy/cw-advandroid , 1463
liuling07/SimpleNews , 1463
fesh0r/fernflower , 1459
kikoso/Swipeable-Cards , 1458
dmytrodanylyk/folding-plugin , 1453
long1eu/SpaceTabLayout , 1452
j256/ormlite-android , 1450
aNNiMON/Lightweight-Stream-API , 1449
baichengzhou/SpringMVC-Mybatis-Shiro-redis-0.2 , 1447
dongjunkun/CouponView , 1443
blackfizz/EazeGraph , 1443
EsotericSoftware/kryonet , 1441
flschweiger/SwipeStack , 1423
Piasy/RxAndroidAudio , 1421
Yalantis/pull-to-make-soup , 1420
meituan/WMRouter , 1413
lguipeng/Notes , 1408
jrvansuita/MaterialAbout , 1408
scouter-project/scouter , 1405
litesuits/android-lite-orm , 1405
florent37/MaterialTextField , 1403
SalomonBrys/ANR-WatchDog , 1400
neokree/MaterialTabs , 1400
LuckyJayce/MVCHelper , 1397
MorphiaOrg/morphia , 1393
linkedin/databus , 2444
WritingMinds/ffmpeg-android-java , 2441
codingapi/tx-lcn , 2441
nisrulz/sensey , 2439
woxingxiao/BubbleSeekBar , 2426
ozodrukh/CircularReveal , 2426
aritraroy/PatternLockView , 2423
googlesamples/google-services , 2421
githubwing/ZoomHeader , 2419
pnikosis/materialish-progress , 2419
ZieIony/Carbon , 2419
moezbhatti/qksms , 2418
testcontainers/testcontainers-java , 2416
alibaba/jvm-sandbox , 2410
ThirtyDegreesRay/OpenHub , 2400
web3j/web3j , 2397
simple-android-framework/android_design_patterns_analysis , 2390
JanusGraph/janusgraph , 2384
zhou-you/RxEasyHttp , 2379
FinalTeam/RxGalleryFinal , 2374
CrawlScript/WebCollector , 2374
huazhiyuan2008/RecyclerViewCardGallery , 2372
guoguibing/librec , 2370
konifar/android-material-design-icon-generator-plugin , 2367
zaaach/CityPicker , 2362
WVector/AppUpdate , 2358
micronaut-projects/micronaut-core , 2355
JackyAndroid/AndroidTVLauncher , 2355
jjoe64/GraphView , 2352
Twitter4J/Twitter4J , 2351
inmite/android-selector-chapek , 1614
ImmortalZ/TransitionHelper , 1613
gitblit/gitblit , 1612
MiCode/Notes , 1612
cachapa/ExpandableLayout , 1607
hamcrest/JavaHamcrest , 1607
mancj/SlideUp-Android , 1599
oubowu/PinnedSectionItemDecoration , 1598
liuguangqiang/SwipeBack , 1598
zhangxd1989/spring-boot-cloud , 1598
geometer/FBReaderJ , 1594
corretto/corretto-8 , 1593
spring-projects/spring-integration-samples , 1593
square/assertj-android , 1592
dmytrodanylyk/shadow-layout , 1592
jindrapetrik/jpexs-decompiler , 1591
xmuSistone/VerticalSlideFragment , 1586
wendux/DSBridge-Android , 1583
alibaba/jetcache , 1580
xuuhaoo/OkSocket , 1577
apache/curator , 1574
dersoncheng/MultipleTheme , 1571
jaredrummler/AndroidProcesses , 1569
xtuhcy/gecco , 1566
DingMouRen/PaletteImageView , 1565
yydcdut/PhotoNoter , 1565
nkzawa/socket.io-android-chat , 1564
nispok/snackbar , 1563
hongyangAndroid/AndroidChangeSkin , 1559
wuyouzhuguli/FEBS-Shiro , 1558
cSploit/android , 2154
ZHENFENG13/spring-boot-projects , 2152
MindorksOpenSource/PRDownloader , 2152
Diolor/Swipecards , 2148
AigeStudio/WheelPicker , 2147
pwittchen/ReactiveNetwork , 2145
Exrick/xpay , 2140
yingLanNull/ShadowImageView , 2139
chrisbanes/philm , 2137
szerhusenBC/jwt-spring-security-demo , 2133
twosigma/beakerx , 2132
M66B/NetGuard , 2120
reark/reark , 2119
mcxtzhang/ZLayoutManager , 2116
java8/Java8InAction , 2110
google/wycheproof , 2107
android-cjj/Android-MaterialRefreshLayout , 2107
sucese/android-open-source-project-analysis , 2101
Krupen/FabulousFilter , 2097
EverythingMe/overscroll-decor , 2091
mcharmas/Android-ReactiveLocation , 2084
FudanNLP/fnlp , 2083
Naoki2015/CircleDemo , 2083
jamesdbloom/mockserver , 2079
androidquery/androidquery , 2070
Aspsine/SwipeToLoadLayout , 2068
alibaba/TProfiler , 2059
gjiazhe/PanoramaImageView , 2048
zhangkaitao/es , 2047
JingYeoh/FragmentRigger , 2046
wasabeef/picasso-transformations , 1580
HdrHistogram/HdrHistogram , 1579
harism/android-pagecurl , 1575
biezhi/wechat-api , 1571
Cutta/GifView , 1560
tangqi92/WaveLoadingView , 1552
omadahealth/LolliPin , 1552
apache/incubator-gobblin , 1551
vdurmont/emoji-java , 1550
AAkira/ExpandableLayout , 1546
huxq17/XRefreshView , 1544
OCNYang/Android-Animation-Set , 1536
D-clock/AndroidDaemonService , 1534
LyndonChin/AndroidRubberIndicator , 1527
signalapp/Signal-Server , 1526
oubowu/OuNews , 1523
dodola/MetaballLoading , 1521
geoserver/geoserver , 1518
Genymobile/gnirehtet , 1518
hehonghui/AndroidEventBus , 1517
florent37/GlidePalette , 1514
jmxtrans/jmxtrans , 1512
jphp-group/jphp , 1511
Kelin-Hong/MVVMLight , 1508
sunfusheng/GlideImageView , 1507
eoinfogarty/Onboarding , 1506
speedment/speedment , 1659
micrometer-metrics/micrometer , 1657
apache/commons-lang , 1656
getActivity/AndroidProject , 1655
osmdroid/osmdroid , 1649
dodola/HotFix , 1649
elunez/eladmin , 1649
AxonFramework/AxonFramework , 1645
burhanrashid52/PhotoEditor , 1641
maoruibin/TranslateApp , 1635
Cleveroad/AdaptiveTableLayout , 1635
apollographql/apollo-android , 1633
dexafree/MaterialList , 1631
pwnall/chromeview , 1626
dinuscxj/RecyclerRefreshLayout , 1624
google/jimfs , 1621
OryxProject/oryx , 1619
qunarcorp/qmq , 1618
robovm/robovm , 1617
Tibolte/ElasticDownload , 1617
florent37/ExpansionPanel , 1612
ImmortalZ/StereoView , 1611
googlemaps/android-samples , 1611
JsonChao/Awesome-WanAndroid , 1609
Jungerr/GridPasswordView , 1603
deeplearning4j/nd4j , 1601
neokree/MaterialNavigationDrawer , 1601
balysv/material-ripple , 2239
prontera/spring-cloud-rest-tcc , 2236
iammert/MaterialIntroView , 2235
jiajunhui/PlayerBase , 2234
Polidea/RxAndroidBle , 2231
Prototik/HoloEverywhere , 2227
wildfirechat/server , 2220
tyzlmjj/PagerBottomTabStrip , 2220
vert-x3/vertx-examples , 2215
NLPIR-team/NLPIR , 2212
kiegroup/drools , 2208
katzer/cordova-plugin-local-notifications , 2208
Yalantis/Euclid , 2207
code-mc/material-icon-lib , 2207
Zomato/AndroidPhotoFilters , 2206
Rukey7/MvpApp , 2206
runelite/runelite , 2205
fengjundev/Android-Skin-Loader , 2202
oasisfeng/condom , 2202
stormzhang/9GAG , 2198
promeG/TinyPinyin , 2197
tronprotocol/java-tron , 2194
frohoff/ysoserial , 2193
zagum/Android-SwitchIcon , 2189
hustcc/JS-Sorting-Algorithm , 2187
square/mortar , 2186
yqritc/RecyclerView-FlexibleDivider , 2186
elye/loaderviewlibrary , 2181
code4craft/tiny-spring , 2178
android-cjj/BeautifulRefreshLayout , 2177
flavienlaurent/datetimepicker , 1894
Cleveroad/FanLayoutManager , 1893
real-logic/simple-binary-encoding , 1892
Azoft/CarouselLayoutManager , 1891
osmandapp/Osmand , 1888
ankidroid/Anki-Android , 1886
Bukkit/Bukkit , 1881
Ramotion/cardslider-android , 1879
janishar/PlaceHolderView , 1878
hidroh/materialistic , 1874
Yalantis/StarWars.Android , 1872
detro/ghostdriver , 1872
Karumi/Rosie , 1870
udacity/ud851-Exercises , 1866
timusus/Shuttle , 1862
Rajawali/Rajawali , 1860
HeZaiJin/SlantedTextView , 1858
udacity/ud851-Sunshine , 1846
recruit-lifestyle/WaveSwipeRefreshLayout , 1842
zhanghai/MaterialProgressBar , 1840
race604/WaveLoading , 1390
DaxiaK/MyDiary , 1386
siwangqishiq/ImageEditor-Android , 1385
mmin18/AndroidDynamicLoader , 1379
orbit/orbit , 1377
doggycoder/AndroidOpenGLDemo , 1376
uber/okbuck , 1375
googlesamples/android-PictureInPicture , 1373
liaohuqiu/android-UCToast , 1373
FreeTymeKiyan/LeetCode-Sol-Res , 1373
UweTrottmann/SeriesGuide , 1372
zyyoona7/EasyPopup , 1371
wiztools/rest-client , 1370
jdeferred/jdeferred , 1369
cundong/HeaderAndFooterRecyclerView , 1368
DmitryMalkovich/material-design-dimens , 1365
GeekGhost/Ghost , 1362
asLody/legend , 1361
pinterest/secor , 1359
Pay-Group/best-pay-sdk , 1359
iReaderAndroid/X2C , 1356
square/phrase , 1354
yahoo/mysql_perf_analyzer , 1353
nickbutcher/AnimatorDurationTile , 1353
daCapricorn/ArcMenu , 1349
johannilsson/android-actionbar , 1348
fossasia/open-event-droidgen , 1347
moagrius/TileView , 1342
yu199195/myth , 1341
chenupt/DragTopLayout , 1339
wordpress-mobile/WordPress-Android , 2096
guolindev/booksource , 2091
LaiFeng-Android/SopCastComponent , 2089
liuyubobobo/Play-with-Algorithms , 2089
floragunncom/search-guard , 2088
square/keywhiz , 2082
jgilfelt/android-sqlite-asset-helper , 2079
yanzhenjie/Album , 2073
ethanhua/Skeleton , 2070
balsikandar/Android-Studio-Plugins , 2069
TheFinestArtist/FinestWebView-Android , 2069
FasterXML/jackson-databind , 2068
spotify/docker-maven-plugin , 2067
JessYanCoding/ProgressManager , 2067
arcadefire/nice-spinner , 2066
graphhopper/graphhopper , 2064
cymcsg/UltimateAndroid , 2063
jMonkeyEngine/jmonkeyengine , 2052
steelkiwi/cropiwa , 2046
fython/MaterialStepperView , 2041
MikeOrtiz/TouchImageView , 2037
Devlight/NavigationTabStrip , 2037
atomashpolskiy/bt , 1668
HuTianQi/QQ , 1667
zzz40500/android-shapeLoadingView , 1666
GcsSloop/rclayout , 1665
athkalia/Just-Another-Android-App , 1664
maurycyw/StaggeredGridView , 1660
felipecsl/AsymmetricGridView , 1653
Qihoo360/ArgusAPM , 1651
brianwernick/ExoMedia , 1650
awaitility/awaitility , 1649
searchbox-io/Jest , 1645
wix/react-native-notifications , 1637
Athou/commafeed , 1636
Chora10/Cknife , 1635
Trinea/android-auto-scroll-view-pager , 1629
frogermcs/LikeAnimation , 1625
biezhi/30-seconds-of-java8 , 1625
Zhaoss/WeiXinRecordedDemo , 1624
daimajia/AnimeTaste , 1624
yeriomin/YalpStore , 1624
alexvasilkov/FoldableLayout , 1623
Idtk/Blog , 755
awslabs/aws-sdk-android-samples , 754
fashiontec/bodyapps-android , 753
jpardogo/FlabbyListView , 752
aarsy/GoogleMapsAnimations , 751
tywo45/t-io , 749
rnewson/couchdb-lucene , 748
HurTeng/StormPlane , 748
simplepeng/SpiderMan , 744
yongjhih/android-proguards , 744
airlift/airline , 744
google/re2j , 743
ByoxCode/DrawView , 741
FasterXML/jackson-annotations , 741
banq/jdonframework , 738
ViksaaSkool/AwesomeSplash , 737
davidmoten/rtree , 737
bxbxbai/ZhuanLan , 736
oxoooo/mr-mantou-android , 735
iammert/InteractivePlayerView , 735
asystat/Final-Android-Resizer , 735
HotBitmapGG/RingProgressBar , 734
casbin/jcasbin , 733
yacy/cider , 732
Baeldung/spring-security-registration , 731
FlowCI/flow-platform , 729
streamsets/datacollector , 729
fearofcode/bateman , 728
iammert/StatusView , 727
turing-tech/MaterialScrollBar , 723
qs-lll/ExpandingPager , 1851
Ramotion/expanding-collection-android , 1842
ICT-BDA/EasyML , 1838
terrakok/Cicerone , 1837
Kelin-Hong/ScrollablePanel , 1835
Netflix/conductor , 1828
flowable/flowable-engine , 1825
firebase/firebase-jobdispatcher-android , 1822
plattysoft/Leonids , 1822
eclipse/openj9 , 1821
Skykai521/ECTranslation , 1819
loopeer/CardStackView , 1818
googlesamples/android-testing-templates , 1816
zmxv/react-native-sound , 1816
lyft/scissors , 1813
dmilicic/Android-Clean-Boilerplate , 2113
BaronZ88/MinimalistWeather , 2113
jackpal/Android-Terminal-Emulator , 2106
tiann/understand-plugin-framework , 2101
nutzam/nutz , 2089
MasayukiSuda/EasingInterpolator , 984
bufferapp/BufferTextInputLayout , 983
LeonardoZ/java-concurrency-patterns , 983
castorflex/VerticalViewPager , 983
caiyonglong/MusicLake , 982
Almeros/android-gesture-detectors , 979
spring-projects/spring-retry , 978
hencoder/PracticeDraw1 , 978
varunest/SparkButton , 978
kongqw/OpenCVForAndroid , 976
Slyce-Inc/SlyceMessaging , 972
seven456/MultiChannelPackageTool , 972
loklak/loklak_server , 972
panwrona/DownloadProgressBar , 971
chthai64/SwipeRevealLayout , 969
glyptodon/guacamole-client , 967
google/google-authenticator-android , 967
vsch/flexmark-java , 966
jarlen/PhotoEditDemo , 965
Rogero0o/CatLoadingView , 964
AlmasB/FXGL , 964
wildabeast/BarcodeScanner , 963
bravoborja/FocusResize , 962
yangchong211/YCVideoPlayer , 960
Freelander/Elephant , 958
naman14/AlgorithmVisualizer-Android , 955
selenide/selenide , 952
jaredrummler/MaterialSpinner , 952
EsotericSoftware/reflectasm , 950
mitreid-connect/OpenID-Connect-Java-Spring-Server , 950
apache/nutch , 1939
natario1/CameraView , 1938
alexvasilkov/GestureViews , 1935
florent37/ShapeOfView , 1933
tvbarthel/BlurDialogFragment , 1931
http-kit/http-kit , 1931
brianway/webporter , 1929
LuckyJayce/LargeImage , 1928
iMeiji/Toutiao , 1928
JCTools/JCTools , 1927
linkedin/rest.li , 1927
libgdx/packr , 1927
cucumber/cucumber-jvm , 1926
AndroidKnife/RxBus , 1925
Froussios/Intro-To-RxJava , 1916
killbill/killbill , 1914
l123456789jy/Lazy , 1913
jitsi/jitsi , 1912
yadav-rahul/TastyToast , 1911
white-cat/ThinkAndroid , 1907
tdebatty/java-string-similarity , 1900
xubinux/xbin-store , 1897
traccar/traccar , 1895
pac4j/pac4j , 1579
deeplearning4j/dl4j-examples , 1568
Meituan-Dianping/Leaf , 1567
traex/ExpandableLayout , 1564
stepstone-tech/android-material-stepper , 1556
sucese/android-interview-guide , 1552
MostafaGazar/CustomShapeImageView , 1551
mayubao/Android-Pay , 1550
zhanghai/MaterialRatingBar , 1550
Arello-Mobile/Moxy , 1550
apache/geode , 1549
schwabe/ics-openvpn , 1548
Q42/AndroidScrollingImageView , 1541
vivian8725118/TimeLine , 1539
heinrichreimer/material-intro , 1536
mercyblitz/tech-weekly , 1536
xingda920813/HelloDaemon , 1534
flavienlaurent/NotBoringActionBar , 1759
linger1216/labelview , 1759
VerbalExpressions/JavaVerbalExpressions , 1757
bitcoin-wallet/bitcoin-wallet , 1756
sephiroth74/ImageViewZoom , 1756
sqlcipher/android-database-sqlcipher , 1754
mapstruct/mapstruct , 1753
goldmansachs/gs-collections , 1753
mqzhangw/JIMU , 1751
Kyson/AndroidGodEye , 1750
JSQLParser/JSqlParser , 1749
tuesda/CircleRefreshLayout , 1748
tarek360/RichPath , 1742
react-native-community/react-native-share , 1740
codingXiaxw/seckill , 1737
medyo/android-about-page , 1736
JoanZapata/base-adapter-helper , 1734
MatthiasRobbers/shortbread , 1734
liaoinstan/SpringView , 1731
mybatis/spring , 1730
RomainPiel/Titanic , 1728
andpor/react-native-sqlite-storage , 1725
iPaulPro/aFileChooser , 1722
Ramotion/garland-view-android , 1722
Netflix/concurrency-limits , 1720
alibaba/flutter_boost , 1719
friendlyrobotnyc/TinyDancer , 1717
torodb/stampede , 1714
AdoptOpenJDK/jitwatch , 1712
google/truth , 1710
